@RELATION FEATURE_COSTS_MIPVerifySDP_SCIPfeatureset


@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE StaticOn NUMERIC
@ATTRIBUTE StaticOff NUMERIC
@ATTRIBUTE Dynamic NUMERIC



@DATA
mip3768, 1, 1.33, 0, 18.21
mip3769, 1, 1.5, 0, 16.89
mip377, 1, 1.38, 0, 40.94
mip3770, 1, 1.69, 0, 14.05
mip3771, 1, 1.45, 0, 23.76
mip3772, 1, 1.65, 0, 12.44
mip3773, 1, 1.4, 0, 22.98
mip3774, 1, 1.73, 0, 23.169999999999998
mip3775, 1, 1.57, 0, 26.95
mip3776, 1, 1.45, 0, 13.21
mip3777, 1, 1.5, 0, 14.11
mip3778, 1, 1.75, 0, 15.45
mip3779, 1, 1.51, 0, 9.71
mip378, 1, 1.55, 0, 14.27
mip3780, 1, 1.89, 0, 16.89
mip3781, 1, 1.32, 0, 13.81
mip3782, 1, 1.66, 0, 14.41
mip3783, 1, 1.46, 0, 17.33
mip3784, 1, 1.35, 0, 14.1
mip3785, 1, 1.5, 0, 19.82
mip3786, 1, 1.2, 0, 15.720000000000002
mip3787, 1, 1.31, 0, 13.43
mip3788, 1, 1.15, 0, 15.360000000000001
mip3789, 1, 1.28, 0, 22.619999999999997
mip379, 1, 1.43, 0, 16.12
mip3790, 1, 1.18, 0, 16.77
mip3791, 1, 1.14, 0, 26.29
mip3792, 1, 1.17, 0, 11.37
mip3793, 1, 1.36, 0, 10.72
mip3794, 1, 1.28, 0, 18.689999999999998
mip3795, 1, 1.17, 0, 16.509999999999998
mip3796, 1, 1.32, 0, 14.18
mip3797, 1, 1.32, 0, 10.6
mip3798, 1, 1.22, 0, 14.62
mip3799, 1, 1.2, 0, 12.680000000000001
mip38, 1, 1.32, 0, 12.879999999999999
mip380, 1, 1.35, 0, 13.0
mip3800, 1, 1.27, 0, 12.32
mip3801, 1, 1.26, 0, 10.88
mip3802, 1, 1.13, 0, 12.330000000000002
mip3803, 1, 1.14, 0, 19.05
mip3804, 1, 1.08, 0, 16.14
mip3805, 1, 1.19, 0, 24.15
mip3806, 1, 1.07, 0, 23.05
mip3807, 1, 1.21, 0, 6.8999999999999995
mip3808, 1, 1.25, 0, 15.25
mip3809, 1, 1.31, 0, 8.01
mip381, 1, 1.48, 0, 30.959999999999997
mip3810, 1, 1.42, 0, 12.09
mip3811, 1, 1.17, 0, 14.85
mip3812, 1, 1.33, 0, 9.28
mip3813, 1, 1.32, 0, 27.009999999999998
mip3814, 1, 1.23, 0, 14.51
mip3815, 1, 1.24, 0, 12.19
mip3816, 1, 1.23, 0, 25.84
mip3817, 1, 1.35, 0, 19.79
mip3818, 1, 1.28, 0, 7.259999999999999
mip3819, 1, 1.38, 0, 12.32
mip382, 1, 1.68, 0, 12.530000000000001
mip3820, 1, 1.3, 0, 33.650000000000006
mip3821, 1, 1.42, 0, 34.78
mip3822, 1, 1.41, 0, 8.29
mip3823, 1, 1.47, 0, 15.769999999999998
mip3824, 1, 1.27, 0, 12.46
mip3825, 1, 1.59, 0, 23.07
mip3826, 1, 1.53, 0, 22.32
mip3827, 1, 1.49, 0, 24.55
mip3828, 1, 1.61, 0, 30.12
mip3829, 1, 1.62, 0, 27.57
mip383, 1, 1.53, 0, 16.27
mip3830, 1, 1.35, 0, 18.139999999999997
mip3831, 1, 1.37, 0, 11.379999999999999
mip3832, 1, 1.52, 0, 46.589999999999996
mip3833, 1, 1.51, 0, 17.08
mip3834, 1, 1.55, 0, 16.37
mip3835, 1, 1.45, 0, 16.86
mip3836, 1, 1.27, 0, 13.25
mip3837, 1, 1.25, 0, 191.87
mip3838, 1, 1.32, 0, 13.24
mip3839, 1, 1.23, 0, 13.639999999999999
mip384, 1, 1.59, 0, 19.99
mip3840, 1, 1.24, 0, 10.62
mip3841, 1, 1.19, 0, 15.1
mip3842, 1, 1.28, 0, 24.34
mip3843, 1, 1.17, 0, 11.37
mip3844, 1, 1.38, 0, 12.55
mip3845, 1, 1.29, 0, 19.35
mip3846, 1, 1.18, 0, 17.15
mip3847, 1, 1.22, 0, 29.240000000000002
mip3848, 1, 1.29, 0, 33.410000000000004
mip3849, 1, 1.25, 0, 15.91
mip385, 1, 1.43, 0, 17.54
mip3850, 1, 1.22, 0, 12.95
mip3851, 1, 1.27, 0, 9.56
mip3852, 1, 1.55, 0, 13.67
mip3853, 1, 1.39, 0, 14.829999999999998
mip3854, 1, 1.2, 0, 11.97
mip3855, 1, 1.34, 0, 11.2
mip3856, 1, 1.11, 0, 9.41
mip3857, 1, 1.28, 0, 18.279999999999998
mip3858, 1, 1.35, 0, 13.39
mip3859, 1, 1.37, 0, 13.5
mip386, 1, 1.52, 0, 16.51
mip3860, 1, 1.3, 0, 33.970000000000006
mip3861, 1, 1.29, 0, 13.850000000000001
mip3862, 1, 1.32, 0, 11.66
mip3863, 1, 1.32, 0, 13.42
mip3864, 1, 1.24, 0, 24.080000000000002
mip3865, 1, 1.2, 0, 25.93
mip3866, 1, 1.16, 0, 13.6
mip3867, 1, 1.26, 0, 12.42
mip3868, 1, 1.14, 0, 10.049999999999999
mip3869, 1, 1.2, 0, 20.85
mip387, 1, 1.34, 0, 33.73
mip3870, 1, 1.39, 0, 8.209999999999999
mip3871, 1, 1.51, 0, 15.840000000000002
mip3872, 1, 1.59, 0, 28.39
mip3873, 1, 1.45, 0, 16.43
mip3874, 1, 1.42, 0, 25.14
mip3875, 1, 1.75, 0, 20.51
mip3876, 1, 1.52, 0, 30.0
mip3877, 1, 1.5, 0, 15.870000000000001
mip3878, 1, 1.53, 0, 14.640000000000002
mip3879, 1, 1.57, 0, 11.709999999999999
mip388, 1, 1.45, 0, 20.13
mip3880, 1, 1.43, 0, 14.95
mip3881, 1, 1.81, 0, 18.01
mip3882, 1, 1.45, 0, 28.32
mip3883, 1, 1.44, 0, 10.770000000000001
mip3884, 1, 1.39, 0, 14.53
mip3885, 1, 1.39, 0, 18.57
mip3886, 1, 1.38, 0, 25.8
mip3887, 1, 1.48, 0, 14.25
mip3888, 1, 1.52, 0, 19.67
mip3889, 1, 1.44, 0, 12.4
mip389, 1, 1.42, 0, 17.39
mip3890, 1, 1.43, 0, 12.46
mip3891, 1, 1.31, 0, 16.03
mip3892, 1, 1.51, 0, 20.08
mip3893, 1, 1.2, 0, 17.82
mip3894, 1, 1.48, 0, 9.5
mip3895, 1, 1.3, 0, 18.75
mip3896, 1, 1.17, 0, 22.369999999999997
mip3897, 1, 1.4, 0, 14.1
mip3898, 1, 1.29, 0, 28.68
mip3899, 1, 1.3, 0, 30.929999999999996
mip39, 1, 1.38, 0, 11.3
mip390, 1, 1.31, 0, 19.92
mip3900, 1, 1.18, 0, 26.11
mip3901, 1, 1.24, 0, 14.889999999999999
mip3902, 1, 1.37, 0, 16.63
mip3903, 1, 1.21, 0, 12.879999999999999
mip3904, 1, 1.13, 0, 11.719999999999999
mip3905, 1, 1.23, 0, 25.48
mip3906, 1, 1.35, 0, 18.59
mip3907, 1, 1.19, 0, 8.88
mip3908, 1, 1.33, 0, 14.790000000000001
mip3909, 1, 1.14, 0, 20.38
mip391, 1, 1.13, 0, 14.75
mip3910, 1, 1.2, 0, 18.35
mip3911, 1, 1.19, 0, 18.07
mip3912, 1, 1.21, 0, 26.54
mip3913, 1, 1.21, 0, 11.690000000000001
mip3914, 1, 1.21, 0, 16.96
mip3915, 1, 1.56, 0, 12.51
mip3916, 1, 1.22, 0, 18.560000000000002
mip3917, 1, 1.13, 0, 24.09
mip3918, 1, 1.29, 0, 16.490000000000002
mip3919, 1, 1.39, 0, 25.47
mip392, 1, 1.3, 0, 19.16
mip3920, 1, 1.31, 0, 13.1
mip3921, 1, 1.29, 0, 15.91
mip3922, 1, 1.17, 0, 14.53
mip3923, 1, 1.35, 0, 12.94
mip3924, 1, 1.5, 0, 15.600000000000001
mip3925, 1, 1.56, 0, 17.34
mip3926, 1, 1.43, 0, 28.7
mip3927, 1, 1.6, 0, 20.11
mip3928, 1, 1.55, 0, 18.02
mip3929, 1, 1.4, 0, 19.76
mip393, 1, 1.32, 0, 17.04
mip3930, 1, 1.49, 0, 23.07
mip3931, 1, 1.45, 0, 13.260000000000002
mip3932, 1, 1.41, 0, 15.370000000000001
mip3933, 1, 1.44, 0, 26.119999999999997
mip3934, 1, 1.35, 0, 21.099999999999998
mip3935, 1, 1.47, 0, 20.400000000000002
mip3936, 1, 1.39, 0, 45.16
mip3937, 1, 1.51, 0, 56.370000000000005
mip3938, 1, 1.69, 0, 14.65
mip3939, 1, 1.44, 0, 28.22
mip394, 1, 1.42, 0, 17.689999999999998
mip3940, 1, 1.37, 0, 40.730000000000004
mip3941, 1, 1.14, 0, 17.81
mip3942, 1, 1.16, 0, 8.14
mip3943, 1, 1.3, 0, 11.549999999999999
mip3944, 1, 1.25, 0, 8.49
mip3945, 1, 1.26, 0, 12.950000000000001
mip3946, 1, 1.33, 0, 10.87
mip3947, 1, 1.3, 0, 7.53
mip3948, 1, 1.33, 0, 19.740000000000002
mip3949, 1, 1.22, 0, 15.15
mip395, 1, 1.48, 0, 19.57
mip3950, 1, 1.31, 0, 17.290000000000003
mip3951, 1, 1.24, 0, 20.64
mip3952, 1, 1.41, 0, 10.629999999999999
mip3953, 1, 1.33, 0, 14.14
mip3954, 1, 1.23, 0, 16.62
mip3955, 1, 1.19, 0, 5.9399999999999995
mip3956, 1, 1.24, 0, 11.11
mip3957, 1, 1.18, 0, 11.22
mip3958, 1, 1.2, 0, 13.540000000000001
mip3959, 1, 1.36, 0, 31.6
mip396, 1, 1.39, 0, 16.3
mip3960, 1, 1.17, 0, 16.229999999999997
mip3961, 1, 1.28, 0, 37.33
mip3962, 1, 1.05, 0, 8.399999999999999
mip3963, 1, 1.14, 0, 12.45
mip3964, 1, 1.15, 0, 12.73
mip3965, 1, 1.26, 0, 24.119999999999997
mip3966, 1, 1.24, 0, 13.81
mip3967, 1, 1.12, 0, 14.510000000000002
mip3968, 1, 1.49, 0, 13.98
mip3969, 1, 1.37, 0, 16.23
mip397, 1, 1.17, 0, 15.569999999999999
mip3970, 1, 1.25, 0, 12.34
mip3971, 1, 1.29, 0, 13.86
mip3972, 1, 1.15, 0, 14.15
mip3973, 1, 1.2, 0, 14.290000000000001
mip3974, 1, 1.28, 0, 13.5
mip3975, 1, 1.49, 0, 17.810000000000002
mip3976, 1, 1.14, 0, 29.22
mip3977, 1, 1.73, 0, 10.76
mip3978, 1, 1.37, 0, 36.42
mip3979, 1, 1.43, 0, 28.75
mip398, 1, 1.35, 0, 23.29
mip3980, 1, 1.52, 0, 17.48
mip3981, 1, 1.56, 0, 37.97
mip3982, 1, 1.66, 0, 37.18000000000001
mip3983, 1, 1.37, 0, 21.29
mip3984, 1, 1.72, 0, 15.31
mip3985, 1, 1.57, 0, 17.03
mip3986, 1, 1.49, 0, 8.16
mip3987, 1, 1.41, 0, 13.56
mip3988, 1, 1.84, 0, 13.620000000000001
mip3989, 1, 1.61, 0, 18.23
mip399, 1, 1.35, 0, 24.279999999999998
mip3990, 1, 1.57, 0, 15.18
mip3991, 1, 1.54, 0, 22.21
mip3992, 1, 1.63, 0, 19.92
mip3993, 1, 1.45, 0, 16.95
mip3994, 1, 1.39, 0, 33.14
mip3995, 1, 1.37, 0, 54.43
mip3996, 1, 1.24, 0, 8.77
mip3997, 1, 1.17, 0, 26.65
mip3998, 1, 1.36, 0, 19.16
mip3999, 1, 1.19, 0, 11.610000000000001
mip4, 1, 1.04, 0, 11.77
mip40, 1, 1.31, 0, 12.709999999999999
mip400, 1, 1.35, 0, 14.16
mip4000, 1, 1.18, 0, 12.34
mip4001, 1, 1.31, 0, 7.789999999999999
mip4002, 1, 1.29, 0, 24.55
mip4003, 1, 1.2, 0, 66.47
mip4004, 1, 1.19, 0, 30.49
mip4005, 1, 1.36, 0, 12.530000000000001
mip4006, 1, 1.35, 0, 14.889999999999999
mip4007, 1, 1.25, 0, 15.920000000000002
mip4008, 1, 1.2, 0, 5.42
mip4009, 1, 1.12, 0, 17.36
mip401, 1, 1.24, 0, 23.37
mip4010, 1, 1.23, 0, 13.24
mip4011, 1, 1.77, 0, 14.760000000000002
mip4012, 1, 1.44, 0, 19.2
mip4013, 1, 1.18, 0, 15.990000000000002
mip4014, 1, 1.24, 0, 12.45
mip4015, 1, 1.22, 0, 11.12
mip4016, 1, 1.26, 0, 14.46
mip4017, 1, 1.31, 0, 29.970000000000002
mip4018, 1, 1.27, 0, 8.42
mip4019, 1, 1.34, 0, 8.67
mip402, 1, 1.46, 0, 19.29
mip4020, 1, 1.33, 0, 14.700000000000001
mip4021, 1, 1.19, 0, 15.790000000000001
mip4022, 1, 1.25, 0, 13.08
mip4023, 1, 1.2, 0, 15.400000000000002
mip4024, 1, 1.15, 0, 11.68
mip4025, 1, 1.23, 0, 22.46
mip4026, 1, 1.38, 0, 20.240000000000002
mip4027, 1, 1.31, 0, 13.91
mip4028, 1, 1.4, 0, 11.42
mip4029, 1, 1.59, 0, 16.7
mip403, 1, 1.6, 0, 22.36
mip4030, 1, 1.68, 0, 17.580000000000002
mip4031, 1, 1.55, 0, 29.06
mip4032, 1, 1.71, 0, 22.43
mip4033, 1, 1.35, 0, 12.0
mip4034, 1, 1.37, 0, 17.08
mip4035, 1, 1.51, 0, 20.2
mip4036, 1, 1.45, 0, 35.72
mip4037, 1, 1.51, 0, 27.599999999999998
mip4038, 1, 1.41, 0, 14.11
mip4039, 1, 1.41, 0, 17.07
mip404, 1, 1.52, 0, 8.56
mip4040, 1, 1.59, 0, 17.82
mip4041, 1, 1.47, 0, 15.159999999999998
mip4042, 1, 1.37, 0, 13.829999999999998
mip4043, 1, 1.33, 0, 27.5
mip4044, 1, 1.52, 0, 19.81
mip4045, 1, 1.65, 0, 118.99
mip4046, 1, 1.21, 0, 14.02
mip4047, 1, 1.23, 0, 10.79
mip4048, 1, 1.3, 0, 22.88
mip4049, 1, 1.33, 0, 16.119999999999997
mip405, 1, 1.35, 0, 15.930000000000001
mip4050, 1, 1.35, 0, 17.529999999999998
mip4051, 1, 1.47, 0, 15.409999999999998
mip4052, 1, 1.17, 0, 14.41
mip4053, 1, 1.35, 0, 15.4
mip4054, 1, 1.79, 0, 128.03
mip4055, 1, 1.24, 0, 24.860000000000003
mip4056, 1, 1.14, 0, 13.379999999999999
mip4057, 1, 1.19, 0, 25.58
mip4058, 1, 1.28, 0, 13.32
mip4059, 1, 1.29, 0, 15.740000000000002
mip406, 1, 1.24, 0, 28.26
mip4060, 1, 1.5, 0, 20.79
mip4061, 1, 1.29, 0, 22.17
mip4062, 1, 1.24, 0, 16.19
mip4063, 1, 1.18, 0, 13.27
mip4064, 1, 1.16, 0, 7.32
mip4065, 1, 1.33, 0, 17.43
mip4066, 1, 1.26, 0, 12.76
mip4067, 1, 1.12, 0, 25.4
mip4068, 1, 1.33, 0, 28.65
mip4069, 1, 1.33, 0, 14.02
mip407, 1, 1.49, 0, 13.879999999999999
mip4070, 1, 1.23, 0, 12.78
mip4071, 1, 1.16, 0, 12.4
mip4072, 1, 1.31, 0, 15.610000000000001
mip4073, 1, 1.38, 0, 23.02
mip4074, 1, 1.27, 0, 14.58
mip4075, 1, 1.37, 0, 19.22
mip4076, 1, 1.21, 0, 14.489999999999998
mip4077, 1, 1.43, 0, 22.78
mip4078, 1, 1.31, 0, 61.97
mip4079, 1, 1.11, 0, 7.22
mip408, 1, 1.28, 0, 15.040000000000001
mip4080, 1, 1.19, 0, 13.43
mip4081, 1, 1.21, 0, 11.93
mip4082, 1, 1.45, 0, 11.870000000000001
mip4083, 1, 1.35, 0, 14.360000000000001
mip4084, 1, 1.57, 0, 18.009999999999998
mip4085, 1, 1.67, 0, 42.15
mip4086, 1, 1.63, 0, 25.94
mip4087, 1, 1.35, 0, 15.450000000000001
mip4088, 1, 1.97, 0, 41.51
mip4089, 1, 1.52, 0, 15.260000000000002
mip409, 1, 1.32, 0, 15.91
mip4090, 1, 2.04, 0, 16.67
mip4091, 1, 1.39, 0, 14.07
mip4092, 1, 1.56, 0, 18.34
mip4093, 1, 1.34, 0, 11.35
mip4094, 1, 1.36, 0, 20.28
mip4095, 1, 1.77, 0, 16.23
mip4096, 1, 1.59, 0, 22.99
mip4097, 1, 1.65, 0, 12.61
mip4098, 1, 1.53, 0, 20.29
mip4099, 1, 1.34, 0, 15.07
mip41, 1, 1.38, 0, 12.59
mip410, 1, 1.38, 0, 14.75
mip4100, 1, 1.32, 0, 14.61
mip4101, 1, 1.2, 0, 12.430000000000001
mip4102, 1, 1.35, 0, 12.25
mip4103, 1, 1.32, 0, 25.06
mip4104, 1, 1.16, 0, 16.95
mip4105, 1, 1.23, 0, 12.709999999999999
mip4106, 1, 1.22, 0, 9.54
mip4107, 1, 1.38, 0, 16.44
mip4108, 1, 1.42, 0, 12.21
mip4109, 1, 1.39, 0, 12.45
mip411, 1, 1.4, 0, 36.14
mip4110, 1, 2.43, 0, 16.45
mip4111, 1, 1.53, 0, 16.77
mip4112, 1, 1.23, 0, 26.43
mip4113, 1, 1.22, 0, 24.450000000000003
mip4114, 1, 1.12, 0, 13.489999999999998
mip4115, 1, 1.35, 0, 18.2
mip4116, 1, 1.13, 0, 36.809999999999995
mip4117, 1, 1.23, 0, 35.1
mip4118, 1, 1.28, 0, 14.55
mip4119, 1, 1.35, 0, 32.379999999999995
mip412, 1, 1.56, 0, 41.78
mip4120, 1, 1.38, 0, 15.370000000000001
mip4121, 1, 1.35, 0, 31.58
mip4122, 1, 1.41, 0, 20.54
mip4123, 1, 1.18, 0, 11.77
mip4124, 1, 1.26, 0, 41.78
mip4125, 1, 1.33, 0, 23.840000000000003
mip4126, 1, 1.18, 0, 11.27
mip4127, 1, 1.33, 0, 16.409999999999997
mip4128, 1, 1.15, 0, 17.290000000000003
mip4129, 1, 1.35, 0, 35.01
mip413, 1, 1.33, 0, 14.58
mip4130, 1, 1.25, 0, 21.14
mip4131, 1, 1.31, 0, 31.330000000000002
mip4132, 1, 1.28, 0, 11.870000000000001
mip4133, 1, 1.3, 0, 27.7
mip4134, 1, 1.18, 0, 25.29
mip4135, 1, 1.34, 0, 15.3
mip4136, 1, 1.7, 0, 19.95
mip4137, 1, 1.43, 0, 24.12
mip4138, 1, 1.43, 0, 31.090000000000003
mip4139, 1, 1.44, 0, 25.599999999999998
mip414, 1, 1.37, 0, 16.48
mip4140, 1, 1.42, 0, 19.03
mip4141, 1, 1.37, 0, 17.959999999999997
mip4142, 1, 1.47, 0, 23.66
mip4143, 1, 1.56, 0, 15.62
mip4144, 1, 1.54, 0, 16.78
mip4145, 1, 1.53, 0, 23.81
mip4146, 1, 1.38, 0, 15.120000000000001
mip4147, 1, 1.5, 0, 18.54
mip4148, 1, 1.81, 0, 17.69
mip4149, 1, 1.48, 0, 29.22
mip415, 1, 1.45, 0, 15.510000000000002
mip4150, 1, 1.28, 0, 35.3
mip4151, 1, 1.36, 0, 18.830000000000002
mip4152, 1, 1.35, 0, 118.2
mip4153, 1, 1.3, 0, 15.21
mip4154, 1, 1.24, 0, 11.79
mip4155, 1, 1.13, 0, 21.98
mip4156, 1, 1.11, 0, 11.01
mip4157, 1, 1.2, 0, 11.08
mip4158, 1, 1.34, 0, 12.1
mip4159, 1, 1.17, 0, 12.9
mip416, 1, 1.34, 0, 31.099999999999998
mip4160, 1, 1.21, 0, 16.099999999999998
mip4161, 1, 1.12, 0, 12.02
mip4162, 1, 1.28, 0, 12.55
mip4163, 1, 1.24, 0, 15.249999999999998
mip4164, 1, 1.29, 0, 15.02
mip4165, 1, 1.23, 0, 15.75
mip4166, 1, 1.23, 0, 10.18
mip4167, 1, 1.12, 0, 11.3
mip4168, 1, 1.28, 0, 13.56
mip4169, 1, 1.21, 0, 10.530000000000001
mip417, 1, 1.38, 0, 24.130000000000003
mip4170, 1, 1.25, 0, 15.489999999999998
mip4171, 1, 1.38, 0, 22.12
mip4172, 1, 1.19, 0, 17.31
mip4173, 1, 1.2, 0, 25.240000000000002
mip4174, 1, 1.28, 0, 32.93
mip4175, 1, 1.17, 0, 10.73
mip4176, 1, 1.24, 0, 10.56
mip4177, 1, 1.13, 0, 13.61
mip4178, 1, 1.13, 0, 11.739999999999998
mip4179, 1, 1.48, 0, 13.809999999999999
mip418, 1, 1.32, 0, 15.919999999999998
mip4180, 1, 1.36, 0, 14.350000000000001
mip4181, 1, 1.17, 0, 9.59
mip4182, 1, 1.25, 0, 11.57
mip4183, 1, 1.25, 0, 14.19
mip4184, 1, 1.25, 0, 15.64
mip4185, 1, 1.35, 0, 14.23
mip4186, 1, 1.31, 0, 13.479999999999999
mip4187, 1, 1.14, 0, 24.34
mip4188, 1, 1.36, 0, 17.04
mip4189, 1, 1.18, 0, 14.64
mip419, 1, 1.31, 0, 29.98
mip4190, 1, 1.41, 0, 40.84
mip4191, 1, 1.66, 0, 15.95
mip4192, 1, 1.6, 0, 38.769999999999996
mip4193, 1, 1.57, 0, 28.32
mip4194, 1, 1.38, 0, 13.91
mip4195, 1, 1.56, 0, 16.62
mip4196, 1, 1.62, 0, 26.31
mip4197, 1, 1.61, 0, 16.02
mip4198, 1, 1.49, 0, 15.299999999999999
mip4199, 1, 1.43, 0, 13.82
mip42, 1, 1.27, 0, 19.41
mip420, 1, 1.52, 0, 14.26
mip4200, 1, 1.74, 0, 13.85
mip4201, 1, 1.63, 0, 40.919999999999995
mip4202, 1, 1.68, 0, 10.23
mip4203, 1, 1.45, 0, 33.36
mip4204, 1, 1.54, 0, 13.93
mip4205, 1, 1.3, 0, 14.01
mip4206, 1, 1.3, 0, 15.21
mip4207, 1, 1.25, 0, 19.82
mip4208, 1, 1.42, 0, 10.62
mip4209, 1, 1.29, 0, 13.870000000000001
mip421, 1, 1.61, 0, 15.95
mip4210, 1, 1.21, 0, 13.7
mip4211, 1, 1.44, 0, 27.84
mip4212, 1, 1.3, 0, 12.85
mip4213, 1, 1.22, 0, 7.990000000000001
mip4214, 1, 1.2, 0, 28.2
mip4215, 1, 1.42, 0, 16.810000000000002
mip4216, 1, 1.46, 0, 15.54
mip4217, 1, 1.34, 0, 12.870000000000001
mip4218, 1, 1.19, 0, 14.65
mip4219, 1, 1.23, 0, 24.34
mip422, 1, 1.35, 0, 14.27
mip4220, 1, 1.19, 0, 12.68
mip4221, 1, 1.21, 0, 12.309999999999999
mip4222, 1, 1.19, 0, 21.029999999999998
mip4223, 1, 1.1, 0, 11.25
mip4224, 1, 1.05, 0, 14.83
mip4225, 1, 1.43, 0, 8.85
mip4226, 1, 1.19, 0, 14.85
mip4227, 1, 1.15, 0, 13.53
mip4228, 1, 1.08, 0, 10.98
mip4229, 1, 1.11, 0, 15.07
mip423, 1, 1.39, 0, 18.099999999999998
mip4230, 1, 1.16, 0, 20.669999999999998
mip4231, 1, 1.33, 0, 10.39
mip4232, 1, 1.44, 0, 30.599999999999998
mip4233, 1, 1.43, 0, 17.85
mip4234, 1, 1.18, 0, 17.77
mip4235, 1, 1.27, 0, 23.98
mip4236, 1, 1.36, 0, 14.84
mip4237, 1, 1.17, 0, 11.73
mip4238, 1, 1.35, 0, 18.07
mip4239, 1, 1.42, 0, 7.83
mip424, 1, 1.29, 0, 24.19
mip4240, 1, 1.13, 0, 14.7
mip4241, 1, 1.31, 0, 27.82
mip4242, 1, 1.3, 0, 28.39
mip4243, 1, 1.44, 0, 27.58
mip4244, 1, 1.4, 0, 13.86
mip4245, 1, 1.61, 0, 21.1
mip4246, 1, 1.62, 0, 17.31
mip4247, 1, 1.36, 0, 31.549999999999997
mip4248, 1, 1.36, 0, 16.48
mip4249, 1, 1.74, 0, 38.489999999999995
mip425, 1, 1.28, 0, 14.92
mip4250, 1, 1.73, 0, 18.669999999999998
mip4251, 1, 1.39, 0, 14.77
mip4252, 1, 1.6, 0, 26.2
mip4253, 1, 1.36, 0, 18.25
mip4254, 1, 1.4, 0, 13.219999999999999
mip4255, 1, 1.69, 0, 20.24
mip4256, 1, 1.47, 0, 16.98
mip4257, 1, 1.6, 0, 12.950000000000001
mip4258, 1, 1.5, 0, 21.18
mip4259, 1, 1.37, 0, 13.120000000000001
mip426, 1, 1.32, 0, 24.93
mip4260, 1, 1.37, 0, 14.18
mip4261, 1, 1.42, 0, 12.56
mip4262, 1, 1.29, 0, 21.25
mip4263, 1, 1.23, 0, 12.95
mip4264, 1, 1.46, 0, 15.07
mip4265, 1, 1.36, 0, 12.540000000000001
mip4266, 1, 1.3, 0, 11.239999999999998
mip4267, 1, 1.12, 0, 17.68
mip4268, 1, 1.24, 0, 12.26
mip4269, 1, 1.37, 0, 33.550000000000004
mip427, 1, 1.52, 0, 16.44
mip4270, 1, 1.25, 0, 15.98
mip4271, 1, 1.25, 0, 24.64
mip4272, 1, 1.44, 0, 14.39
mip4273, 1, 1.27, 0, 43.16
mip4274, 1, 1.41, 0, 11.27
mip4275, 1, 1.07, 0, 12.14
mip4276, 1, 1.07, 0, 16.45
mip4277, 1, 1.46, 0, 16.029999999999998
mip4278, 1, 1.39, 0, 10.5
mip4279, 1, 1.17, 0, 15.590000000000002
mip428, 1, 1.47, 0, 16.630000000000003
mip4280, 1, 1.13, 0, 13.0
mip4281, 1, 1.26, 0, 19.509999999999998
mip4282, 1, 1.16, 0, 26.7
mip4283, 1, 1.16, 0, 11.84
mip4284, 1, 1.25, 0, 14.56
mip4285, 1, 1.46, 0, 10.02
mip4286, 1, 1.08, 0, 12.18
mip4287, 1, 1.24, 0, 35.87
mip4288, 1, 1.19, 0, 12.38
mip4289, 1, 1.27, 0, 23.28
mip429, 1, 1.36, 0, 35.87
mip4290, 1, 1.33, 0, 13.15
mip4291, 1, 1.18, 0, 13.48
mip4292, 1, 1.24, 0, 16.16
mip4293, 1, 1.24, 0, 14.33
mip4294, 1, 1.25, 0, 12.24
mip4295, 1, 1.31, 0, 13.11
mip4296, 1, 1.62, 0, 17.099999999999998
mip4297, 1, 1.34, 0, 15.77
mip4298, 1, 1.48, 0, 11.2
mip4299, 1, 1.64, 0, 14.26
mip43, 1, 1.16, 0, 16.15
mip430, 1, 1.37, 0, 14.8
mip4300, 1, 1.55, 0, 17.82
mip4301, 1, 1.48, 0, 13.07
mip4302, 1, 1.36, 0, 14.370000000000001
mip4303, 1, 1.54, 0, 14.850000000000001
mip4304, 1, 1.58, 0, 26.549999999999997
mip4305, 1, 1.67, 0, 17.340000000000003
mip4306, 1, 1.42, 0, 18.770000000000003
mip4307, 1, 1.78, 0, 10.96
mip4308, 1, 1.64, 0, 27.36
mip4309, 1, 1.75, 0, 21.63
mip431, 1, 1.57, 0, 14.15
mip4310, 1, 1.68, 0, 20.580000000000002
mip4311, 1, 1.44, 0, 26.24
mip4312, 1, 1.63, 0, 8.68
mip4313, 1, 1.75, 0, 18.09
mip4314, 1, 1.97, 0, 19.900000000000002
mip4315, 1, 1.59, 0, 12.08
mip4316, 1, 1.31, 0, 12.76
mip4317, 1, 1.78, 0, 28.169999999999998
mip4318, 1, 1.25, 0, 8.81
mip4319, 1, 1.44, 0, 22.139999999999997
mip432, 1, 1.51, 0, 32.21
mip4320, 1, 1.29, 0, 15.720000000000002
mip4321, 1, 1.13, 0, 14.059999999999999
mip4322, 1, 1.26, 0, 23.299999999999997
mip4323, 1, 1.31, 0, 12.629999999999999
mip4324, 1, 1.51, 0, 22.119999999999997
mip4325, 1, 1.29, 0, 11.260000000000002
mip4326, 1, 1.26, 0, 12.49
mip4327, 1, 1.13, 0, 10.21
mip4328, 1, 1.27, 0, 14.95
mip4329, 1, 1.23, 0, 11.45
mip433, 1, 1.52, 0, 30.49
mip4330, 1, 1.32, 0, 31.700000000000003
mip4331, 1, 1.17, 0, 97.45
mip4332, 1, 1.44, 0, 12.63
